id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
17017,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual
23222,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual
7592,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports
53531,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual
37074,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual
4773,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Sports
15324,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Sports
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual
40126,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual
24463,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual
10656,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual
37848,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual
57191,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual
56043,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual
11784,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
32506,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual
49299,Women,Accessories,Socks,Socks,Beige,Summer,2016,Casual
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic
3556,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual
26334,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic
54714,Women,Apparel,Apparel Set,Kurta Sets,Charcoal,Summer,2012,Ethnic
6818,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011,Casual
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports
30251,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013,Casual
22794,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual
8982,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual
51266,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual
47303,Women,Accessories,Bags,Clutches,Black,Fall,2012,Casual
26106,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual
3764,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual
30063,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual
48179,Women,Accessories,Bags,Handbags,Green,Winter,2016,Casual
54526,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports
18609,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual
35511,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual
49897,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual
16793,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
51054,Women,Apparel,Innerwear,Bra,Lavender,Summer,2017,Casual
50186,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual
17641,Unisex,Accessories,Headwear,Headband,White,Fall,2013,Sports
23474,Men,Accessories,Scarves,Scarves,Grey,Winter,2015,Casual
48945,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual
6216,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
47131,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual
37246,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012,Casual
5493,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual
15116,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal
59239,Men,Accessories,Watches,Watches,White,Winter,2016,Casual
21323,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
36394,Men,Accessories,Socks,Socks,Blue,Summer,2016,Casual
4541,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
24651,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual
10464,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual
40314,Unisex,Footwear,Sandal,Sandals,White,Winter,2013,Casual
56271,Women,Apparel,Innerwear,Bra,Nude,Summer,2017,Casual
25783,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal
27649,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
16932,Men,Apparel,Topwear,Tshirts,Off White,Fall,2011,Casual
49636,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual
19146,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,2011,Casual
55269,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual
2817,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
7559,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual
36509,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual
14659,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual
33847,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual
39541,Women,Apparel,Innerwear,Bra,Maroon,Winter,2015,Casual
38493,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
40589,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic
44915,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
59696,Women,Apparel,Innerwear,Briefs,Cream,Summer,2014,Casual
11925,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual
58744,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2012,Casual
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual
39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual
11119,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal
5800,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal
2219,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010,Casual
34850,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
54189,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual
8723,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual
22935,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual
28433,Women,Accessories,Watches,Watches,Beige,Winter,2016,Formal
55867,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual
22109,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports
5458,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011,Sports
58320,Men,Accessories,Socks,Socks,White,Summer,2016,Sports
57368,Women,Apparel,Innerwear,Briefs,Brown,Winter,2015,Casual
14833,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual
39317,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual
25748,Men,Accessories,Belts,Belts,Brown,Winter,2015,Casual
46814,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual
49060,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
50971,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual
16758,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual
31946,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual
28057,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual
30894,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic
34408,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
8175,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual
7901,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011,Casual
19522,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual
13018,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
